"","mouse_SRR391076.counts","Symbol","Name"
"ENSMUSG00000054619",6.63358962329687,"Mettl7a1","methyltransferase like 7A1"
"ENSMUSG00000054626",0.552799135274739,"Xlr","X-linked lymphocyte-regulated"
"ENSMUSG00000054640",0.552799135274739,"Slc8a1","solute carrier family 8 (sodium/calcium exchanger), member 1"
"ENSMUSG00000054648",56.5697781764483,"Zfp869","zinc finger protein 869"
"ENSMUSG00000054672",8.476253407546,"5830411N06Rik","RIKEN cDNA 5830411N06 gene"
"ENSMUSG00000054676",48.830590282602,"1600014C10Rik","RIKEN cDNA 1600014C10 gene"
"ENSMUSG00000054679",2.39546291952387,"Srsf12","serine/arginine-rich splicing factor 12"
"ENSMUSG00000054693",129.354997654289,"Adam10","a disintegrin and metallopeptidase domain 10"
"ENSMUSG00000054702",18.4266378424913,"Ap1s3","adaptor-related protein complex AP-1, sigma 3"
"ENSMUSG00000054708",2.94826205479861,"Ankrd24","ankyrin repeat domain 24"
"ENSMUSG00000054715",15.6626421661176,"Zscan22","zinc finger and SCAN domain containing 22"
"ENSMUSG00000054716",3.68532756849826,"Zfp771","zinc finger protein 771"
"ENSMUSG00000054717",125.301137328941,"Hmgb2","high mobility group box 2"
"ENSMUSG00000054720",119.773145976194,"Lrrc8c","leucine rich repeat containing 8 family, member C"
"ENSMUSG00000054723",22.1119654109896,"Vmac","vimentin-type intermediate filament associated coiled-coil protein"
"ENSMUSG00000054733",7.37065513699652,"Msra","methionine sulfoxide reductase A"
"ENSMUSG00000054737",33.3522144949093,"Zfp182","zinc finger protein 182"
"ENSMUSG00000054752",1.10559827054948,"Fsd1l","fibronectin type III and SPRY domain containing 1-like"
"ENSMUSG00000054766",155.889356147476,"Set","SET nuclear oncogene"
"ENSMUSG00000054770",30.5882188185356,"Kctd18","potassium channel tetramerisation domain containing 18"
"ENSMUSG00000054792",35.5634110360082,"Klhl18","kelch-like 18"
"ENSMUSG00000054808",240.651890222937,"Actn4","actinin alpha 4"
"ENSMUSG00000054814",3.86959394692318,"Usp46","ubiquitin specific peptidase 46"
"ENSMUSG00000054823",501.204549315764,"Nsd3","nuclear receptor binding SET domain protein 3"
"ENSMUSG00000054836",3.68532756849826,"Elp6","elongator acetyltransferase complex subunit 6"
"ENSMUSG00000054843",7.37065513699652,"Atrnl1","attractin like 1"
"ENSMUSG00000054850",0.921331892124566,NA,NA
"ENSMUSG00000054855",0.737065513699652,"Rnd1","Rho family GTPase 1"
"ENSMUSG00000054871",0.552799135274739,"Tmem158","transmembrane protein 158"
"ENSMUSG00000054874",144.649107063557,"Pcnx3","pecanex homolog 3"
"ENSMUSG00000054892",111.849691703922,"Txk","TXK tyrosine kinase"
"ENSMUSG00000054893",6.44932324487196,"Zfp667","zinc finger protein 667"
"ENSMUSG00000054894",4.79092583904774,"Atp5s","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit S"
"ENSMUSG00000054901",0.552799135274739,"Arhgef33","Rho guanine nucleotide exchange factor (GEF) 33"
"ENSMUSG00000054910",0.921331892124566,"4931415C17Rik","RIKEN cDNA 4931415C17 gene"
"ENSMUSG00000054920",33.1679481164844,"Klhl5","kelch-like 5"
"ENSMUSG00000054932",2.39546291952387,"Afp","alpha fetoprotein"
"ENSMUSG00000054934",3.31679481164844,"Kcnmb4","potassium large conductance calcium-activated channel, subfamily M, beta member 4"
"ENSMUSG00000054939",3.86959394692318,"Zfp174","zinc finger protein 174"
"ENSMUSG00000054942",17.6895723287917,"Miga1","mitoguardin 1"
"ENSMUSG00000054944",0.552799135274739,NA,NA
"ENSMUSG00000054945",2.39546291952387,"Gm9958","predicted gene 9958"
"ENSMUSG00000054966",0.921331892124566,"Lmntd1","lamin tail domain containing 1"
"ENSMUSG00000054967",1.4741310273993,"Zfp647","zinc finger protein 647"
"ENSMUSG00000055003",1.28986464897439,"Lrtm2","leucine-rich repeats and transmembrane domains 2"
"ENSMUSG00000055013",0.737065513699652,"Agap1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"
"ENSMUSG00000055022",0.552799135274739,"Cntn1","contactin 1"
"ENSMUSG00000055024",329.099751866895,"Ep300","E1A binding protein p300"
"ENSMUSG00000055041",3.68532756849826,"Commd5","COMM domain containing 5"
"ENSMUSG00000055044",113.323822731322,"Pdlim1","PDZ and LIM domain 1 (elfin)"
"ENSMUSG00000055053",46.619393741503,"Nfic","nuclear factor I/C"
"ENSMUSG00000055065",450.899828005762,"Ddx17","DEAD (Asp-Glu-Ala-Asp) box polypeptide 17"
"ENSMUSG00000055067",23.7703628168138,"Smyd3","SET and MYND domain containing 3"
"ENSMUSG00000055093",0.552799135274739,NA,NA
"ENSMUSG00000055116",54.1743152569245,"Arntl","aryl hydrocarbon receptor nuclear translocator-like"
"ENSMUSG00000055128",3.86959394692318,"Cgrrf1","cell growth regulator with ring finger domain 1"
"ENSMUSG00000055137",1.4741310273993,"Sugct","succinyl-CoA glutarate-CoA transferase"
"ENSMUSG00000055148",563.486585223384,"Klf2","Kruppel-like factor 2 (lung)"
"ENSMUSG00000055150",3.68532756849826,"Zfp78","zinc finger protein 78"
"ENSMUSG00000055170",0.921331892124566,"Ifng","interferon gamma"
"ENSMUSG00000055184",0.552799135274739,"Fam72a","family with sequence similarity 72, member A"
"ENSMUSG00000055188",1.84266378424913,"Rbm3os","RNA binding motif protein 3, opposite strand"
"ENSMUSG00000055200",11.4245154623446,"Sertad3","SERTA domain containing 3"
"ENSMUSG00000055202",1.84266378424913,"Zfp811","zinc finger protein 811"
"ENSMUSG00000055204",233.096968707515,"Ankrd17","ankyrin repeat domain 17"
"ENSMUSG00000055210",1.28986464897439,"Foxd2","forkhead box D2"
"ENSMUSG00000055216",0.552799135274739,NA,NA
"ENSMUSG00000055239",64.4932324487196,"Kcmf1","potassium channel modulatory factor 1"
"ENSMUSG00000055240",14.741310273993,"Zfp101","zinc finger protein 101"
"ENSMUSG00000055271",1.4741310273993,NA,NA
"ENSMUSG00000055296",219.461256704072,"Tmem245","transmembrane protein 245"
"ENSMUSG00000055302",27.8242231421619,"Mrfap1","Morf4 family associated protein 1"
"ENSMUSG00000055305",2.21119654109896,"Zfp93","zinc finger protein 93"
"ENSMUSG00000055319",59.1495074743971,"Sec23ip","Sec23 interacting protein"
"ENSMUSG00000055320",0.552799135274739,"Tead1","TEA domain family member 1"
"ENSMUSG00000055322",12.1615809760443,"Tns1","tensin 1"
"ENSMUSG00000055323",0.921331892124566,NA,NA
"ENSMUSG00000055334",4.60665946062283,"Snupn","snurportin 1"
"ENSMUSG00000055341",0.552799135274739,"Zfp457","zinc finger protein 457"
"ENSMUSG00000055371",34.4578127654588,"Stam2","signal transducing adaptor molecule (SH3 domain and ITAM motif) 2"
"ENSMUSG00000055401",18.6109042209162,"Fbxo6","F-box protein 6"
"ENSMUSG00000055407",2.57972929794878,"Map6","microtubule-associated protein 6"
"ENSMUSG00000055413",59.5180402312469,"H2-Q5","histocompatibility 2, Q region locus 5"
"ENSMUSG00000055430",1.84266378424913,"Nap1l5","nucleosome assembly protein 1-like 5"
"ENSMUSG00000055435",37.9588739555321,"Maf","avian musculoaponeurotic fibrosarcoma oncogene homolog"
"ENSMUSG00000055436",325.230157919972,"Srsf11","serine/arginine-rich splicing factor 11"
"ENSMUSG00000055447",228.490309246892,"Cd47","CD47 antigen (Rh-related antigen, integrin-associated signal transducer)"
"ENSMUSG00000055452",5.34372497432248,NA,NA
"ENSMUSG00000055480",5.34372497432248,"Zfp458","zinc finger protein 458"
"ENSMUSG00000055485",0.921331892124566,"Soga1","suppressor of glucose, autophagy associated 1"
"ENSMUSG00000055491",48.6463239041771,"Pprc1","peroxisome proliferative activated receptor, gamma, coactivator-related 1"
"ENSMUSG00000055494",4.42239308219791,NA,NA
"ENSMUSG00000055497",1.28986464897439,NA,NA
"ENSMUSG00000055531",92.8702547261562,"Cpsf6","cleavage and polyadenylation specific factor 6"
"ENSMUSG00000055538",4.79092583904774,"Zcchc24","zinc finger, CCHC domain containing 24"
"ENSMUSG00000055541",2.21119654109896,"Lair1","leukocyte-associated Ig-like receptor 1"
"ENSMUSG00000055553",42.1970006593051,"Kxd1","KxDL motif containing 1"
"ENSMUSG00000055560",1.28986464897439,"Zfp459","zinc finger protein 459"
"ENSMUSG00000055612",4.238126703773,"Cdca7","cell division cycle associated 7"
"ENSMUSG00000055629",10.1346508133702,"B4galnt4","beta-1,4-N-acetyl-galactosaminyl transferase 4"
"ENSMUSG00000055632",1.28986464897439,"Hmcn2","hemicentin 2"
"ENSMUSG00000055633",3.68532756849826,"Zfp580","zinc finger protein 580"
"ENSMUSG00000055652",13.0829128681688,"Klhl25","kelch-like 25"
"ENSMUSG00000055660",15.1098430308429,"Mettl4","methyltransferase like 4"
"ENSMUSG00000055670",139.489648467659,"Zzef1","zinc finger, ZZ-type with EF hand domain 1"
"ENSMUSG00000055675",234.202566978065,"Kbtbd11","kelch repeat and BTB (POZ) domain containing 11"
"ENSMUSG00000055681",42.1970006593051,"Cope","coatomer protein complex, subunit epsilon"
"ENSMUSG00000055692",6.08079048802213,"Tmem191c","transmembrane protein 191C"
"ENSMUSG00000055707",16.3997076798173,"Klhl26","kelch-like 26"
"ENSMUSG00000055717",47.9092583904774,"Slain1","SLAIN motif family, member 1"
"ENSMUSG00000055720",68.5470927740677,"Ubl7","ubiquitin-like 7 (bone marrow stromal cell-derived)"
"ENSMUSG00000055723",50.3047213100013,"Rras2","related RAS viral (r-ras) oncogene 2"
"ENSMUSG00000055725",1.4741310273993,"Paqr3","progestin and adipoQ receptor family member III"
"ENSMUSG00000055745",6.08079048802213,"Ldoc1l","leucine zipper, down-regulated in cancer 1-like"
"ENSMUSG00000055760",2.39546291952387,"Gemin6","gem (nuclear organelle) associated protein 6"
"ENSMUSG00000055762",74.25935050524,"Eef1d","eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)"
"ENSMUSG00000055799",2.21119654109896,"Tcf7l1","transcription factor 7 like 1 (T cell specific, HMG box)"
"ENSMUSG00000055805",360.05650344228,"Fmnl1","formin-like 1"
"ENSMUSG00000055817",74.0750841268151,"Mta3","metastasis associated 3"
"ENSMUSG00000055833",1.4741310273993,"1700034H15Rik","RIKEN cDNA 1700034H15 gene"
"ENSMUSG00000055835",22.8490309246892,"Zfp1","zinc finger protein 1"
"ENSMUSG00000055839",44.592463578829,"Elob","elongin B"
"ENSMUSG00000055850",54.7271143921992,"Rnf181","ring finger protein 181"
"ENSMUSG00000055862",23.0332973031141,"Izumo4","IZUMO family member 4"
"ENSMUSG00000055865",1.10559827054948,"Fam19a3","family with sequence similarity 19, member A3"
"ENSMUSG00000055866",3.68532756849826,"Per2","period circadian clock 2"
"ENSMUSG00000055884",21.0063671404401,"Fancm","Fanconi anemia, complementation group M"
"ENSMUSG00000055897",27.639956763737,"Ppp4r1l-ps","protein phosphatase 4, regulatory subunit 1-like, pseudogene"
"ENSMUSG00000055900",9.95038443494531,"Tmem69","transmembrane protein 69"
"ENSMUSG00000055912",2.57972929794878,"Tmem150a","transmembrane protein 150A"
"ENSMUSG00000055917",28.7455550342864,"Zfp277","zinc finger protein 277"
"ENSMUSG00000055923",15.1098430308429,"Aasdh","aminoadipate-semialdehyde dehydrogenase"
"ENSMUSG00000055926",1.10559827054948,"Gm14137","predicted gene 14137"
"ENSMUSG00000055932",59.8865729880968,"Fto","fat mass and obesity associated"
"ENSMUSG00000055943",23.9546291952387,"Emc7","ER membrane protein complex subunit 7"
"ENSMUSG00000055945",0.737065513699652,"Prr18","proline rich 18"
"ENSMUSG00000055991",11.9773145976194,"Zkscan5","zinc finger with KRAB and SCAN domains 5"
"ENSMUSG00000055994",0.552799135274739,"Nod2","nucleotide-binding oligomerization domain containing 2"
"ENSMUSG00000056014",12.1615809760443,"A430033K04Rik","RIKEN cDNA A430033K04 gene"
"ENSMUSG00000056019",14.1885111387183,"Zfp709","zinc finger protein 709"
"ENSMUSG00000056025",0.737065513699652,"Clca3a1","chloride channel accessory 3A1"
"ENSMUSG00000056043",1.10559827054948,"Rgs9bp","regulator of G-protein signalling 9 binding protein"
"ENSMUSG00000056050",124.748338193666,NA,NA
"ENSMUSG00000056054",0.921331892124566,"S100a8","S100 calcium binding protein A8 (calgranulin A)"
"ENSMUSG00000056055",5.89652410959722,"Sag","S-antigen, retina and pineal gland (arrestin)"
"ENSMUSG00000056069",127.88086662689,"Fam105a","family with sequence similarity 105, member A"
"ENSMUSG00000056071",1.4741310273993,"S100a9","S100 calcium binding protein A9 (calgranulin B)"
"ENSMUSG00000056076",122.721408030992,"Eif3b","eukaryotic translation initiation factor 3, subunit B"
"ENSMUSG00000056091",3.13252843322352,"St3gal5","ST3 beta-galactoside alpha-2,3-sialyltransferase 5"
"ENSMUSG00000056116",93.238787483006,"H2-T22","histocompatibility 2, T region locus 22"
"ENSMUSG00000056121",26.9028912500373,"Fez2","fasciculation and elongation protein zeta 2 (zygin II)"
"ENSMUSG00000056124",1.10559827054948,"B4galt6","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 6"
"ENSMUSG00000056131",5.15945859589757,"Pgm3","phosphoglucomutase 3"
"ENSMUSG00000056144",30.9567515753854,"Trim34a","tripartite motif-containing 34A"
"ENSMUSG00000056145",73.1537522346905,"AI504432","expressed sequence AI504432"
"ENSMUSG00000056153",18.979436977766,"Socs6","suppressor of cytokine signaling 6"
"ENSMUSG00000056155",0.737065513699652,"Nanos3","nanos homolog 3 (Drosophila)"
"ENSMUSG00000056167",50.3047213100013,"Cnot10","CCR4-NOT transcription complex, subunit 10"
"ENSMUSG00000056185",8.66051978597092,"Snx32","sorting nexin 32"
"ENSMUSG00000056201",463.061408981807,"Cfl1","cofilin 1, non-muscle"
"ENSMUSG00000056204",3.13252843322352,"Pgpep1","pyroglutamyl-peptidase I"
"ENSMUSG00000056209",8.84478616439583,"Npm3","nucleoplasmin 3"
"ENSMUSG00000056211",117.930482191944,"R3hdm1","R3H domain containing 1"
"ENSMUSG00000056214",8.66051978597092,"Pard6g","par-6 family cell polarity regulator gamma"
"ENSMUSG00000056216",30.9567515753854,"Cebpg","CCAAT/enhancer binding protein (C/EBP), gamma"
"ENSMUSG00000056220",0.552799135274739,"Pla2g4a","phospholipase A2, group IVA (cytosolic, calcium-dependent)"
"ENSMUSG00000056228",21.0063671404401,"Cars2","cysteinyl-tRNA synthetase 2 (mitochondrial)(putative)"
"ENSMUSG00000056234",26.9028912500373,"Ncoa4","nuclear receptor coactivator 4"
"ENSMUSG00000056260",69.6526910446172,"Lrif1","ligand dependent nuclear receptor interacting factor 1"
"ENSMUSG00000056267",9.39758529967057,"Cep70","centrosomal protein 70"
"ENSMUSG00000056268",95.6342504025299,"Dennd1b","DENN/MADD domain containing 1B"
"ENSMUSG00000056271",1.28986464897439,"Lman1l","lectin, mannose-binding 1 like"
"ENSMUSG00000056290",539.531956028146,"Ms4a4b","membrane-spanning 4-domains, subfamily A, member 4B"
"ENSMUSG00000056305",37.9588739555321,"Usp39","ubiquitin specific peptidase 39"
"ENSMUSG00000056310",17.8738387072166,"Tyw1","tRNA-yW synthesizing protein 1 homolog (S. cerevisiae)"
"ENSMUSG00000056342",275.846768502095,"Usp34","ubiquitin specific peptidase 34"
"ENSMUSG00000056383",25.428760222638,"AI987944","expressed sequence AI987944"
"ENSMUSG00000056394",29.666886926411,"Lig1","ligase I, DNA, ATP-dependent"
"ENSMUSG00000056413",1.65839740582422,"Adap1","ArfGAP with dual PH domains 1"
"ENSMUSG00000056418",36.8532756849826,NA,NA
"ENSMUSG00000056429",151.282696686854,"Tgoln1","trans-golgi network protein"
"ENSMUSG00000056459",42.38126703773,"Zbtb25","zinc finger and BTB domain containing 25"
"ENSMUSG00000056476",2.39546291952387,"Med12l","mediator complex subunit 12-like"
"ENSMUSG00000056493",147.228836361506,"Foxk1","forkhead box K1"
"ENSMUSG00000056498",76.286280667914,"Tmem154","transmembrane protein 154"
"ENSMUSG00000056501",0.921331892124566,"Cebpb","CCAAT/enhancer binding protein (C/EBP), beta"
"ENSMUSG00000056508",0.737065513699652,"1700001K19Rik","RIKEN cDNA 1700001K19 gene"
"ENSMUSG00000056515",4.238126703773,"Rab31","RAB31, member RAS oncogene family"
"ENSMUSG00000056529",1.4741310273993,"Ptafr","platelet-activating factor receptor"
"ENSMUSG00000056531",1.4741310273993,"Ccdc18","coiled-coil domain containing 18"
"ENSMUSG00000056536",37.7746075771072,"Pign","phosphatidylinositol glycan anchor biosynthesis, class N"
"ENSMUSG00000056537",84.2097349401853,"Rlim","ring finger protein, LIM domain interacting"
"ENSMUSG00000056579",169.709334529345,"Tug1","taurine upregulated gene 1"
"ENSMUSG00000056592",7.18638875857161,"Zfp658","zinc finger protein 658"
"ENSMUSG00000056598",0.737065513699652,"Drc3","dynein regulatory complex subunit 3"
"ENSMUSG00000056602",37.0375420634075,"Fry","FRY microtubule binding protein"
"ENSMUSG00000056608",57.8596428254227,"Chd9","chromodomain helicase DNA binding protein 9"
"ENSMUSG00000056612",14.741310273993,"Ppp1r14b","protein phosphatase 1, regulatory (inhibitor) subunit 14B"
"ENSMUSG00000056629",6.63358962329687,"Fkbp2","FK506 binding protein 2"
"ENSMUSG00000056656",2.94826205479861,"Apol8","apolipoprotein L 8"
"ENSMUSG00000056665",6.63358962329687,"Them6","thioesterase superfamily member 6"
"ENSMUSG00000056666",5.15945859589757,"Retsat","retinol saturase (all trans retinol 13,14 reductase)"
"ENSMUSG00000056671",1.4741310273993,"Prelid2","PRELI domain containing 2"
"ENSMUSG00000056673",76.286280667914,"Kdm5d","lysine (K)-specific demethylase 5D"
"ENSMUSG00000056687",3.86959394692318,"Gm11696","predicted gene 11696"
"ENSMUSG00000056692",156.073622525901,"D17Wsu92e","DNA segment, Chr 17, Wayne State University 92, expressed"
"ENSMUSG00000056698",19.3479697346159,"Elmod3","ELMO/CED-12 domain containing 3"
"ENSMUSG00000056708",64.1246996918698,"Ier5","immediate early response 5"
"ENSMUSG00000056718",1.28986464897439,NA,NA
"ENSMUSG00000056724",105.40036845905,"Nbeal2","neurobeachin-like 2"
"ENSMUSG00000056735",9.02905254282074,"A930024E05Rik","RIKEN cDNA A930024E05 gene"
"ENSMUSG00000056737",48.0935247689023,"Capg","capping protein (actin filament), gelsolin-like"
"ENSMUSG00000056749",10.1346508133702,"Nfil3","nuclear factor, interleukin 3, regulated"
"ENSMUSG00000056753",1.4741310273993,NA,NA
"ENSMUSG00000056763",72.2324203425659,"Cspp1","centrosome and spindle pole associated protein 1"
"ENSMUSG00000056770",112.586757217622,"Setd3","SET domain containing 3"
"ENSMUSG00000056820",36.3004765497079,"Tsnax","translin-associated factor X"
"ENSMUSG00000056851",98.7667788357534,"Pcbp2","poly(rC) binding protein 2"
"ENSMUSG00000056888",23.0332973031141,"Glipr1","GLI pathogenesis-related 1 (glioma)"
"ENSMUSG00000056895",1.84266378424913,"Hist3h2ba","histone cluster 3, H2ba"
"ENSMUSG00000056899",0.552799135274739,"Immp2l","IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae)"
"ENSMUSG00000056917",159.574683715975,"Sipa1","signal-induced proliferation associated gene 1"
"ENSMUSG00000056919",42.5655334161549,"Cep162","centrosomal protein 162"
"ENSMUSG00000056938",9.95038443494531,"Acbd4","acyl-Coenzyme A binding domain containing 4"
"ENSMUSG00000056941",36.6690093065577,"Commd7","COMM domain containing 7"
"ENSMUSG00000056952",85.6838659675846,"Tatdn2","TatD DNase domain containing 2"
"ENSMUSG00000056962",26.5343584931875,"Jmjd6","jumonji domain containing 6"
"ENSMUSG00000056999",76.8390798031888,"Ide","insulin degrading enzyme"
"ENSMUSG00000057036",1.84266378424913,NA,NA
"ENSMUSG00000057054",1.10559827054948,"Inca1","inhibitor of CDK, cyclin A1 interacting protein 1"
"ENSMUSG00000057058",209.142339512276,"Skap1","src family associated phosphoprotein 1"
"ENSMUSG00000057069",26.7186248716124,"Ero1lb","ERO1-like beta (S. cerevisiae)"
"ENSMUSG00000057093",2.21119654109896,"Zfp607b","zinc finger protein 607B"
"ENSMUSG00000057098",3.31679481164844,"Ebf1","early B cell factor 1"
"ENSMUSG00000057101",50.857520445276,"Zfp180","zinc finger protein 180"
"ENSMUSG00000057103",1.10559827054948,"Nat8f1","N-acetyltransferase 8 (GCN5-related) family member 1"
"ENSMUSG00000057110",213.748998972899,"Cntrl","centriolin"
"ENSMUSG00000057113",605.683585882689,"Npm1","nucleophosmin 1"
