"","mouse_tg_2_204.counts","mouse_tg_2_205.counts","mouse_tg_2_226.counts","mouse_tg_2_227.counts","avg","Symbol","Name"
"ENSMUSG00000109765",0.904711400940435,1.13701151642089,0.529161502442374,0.24669211231848,2.81757653212218,NA,NA
"ENSMUSG00000109771",1.68017831603224,0.553140737718271,0.793742253663561,0.548204694041067,3.57526600145513,"Gm35315","predicted gene, 35315"
"ENSMUSG00000109780",4.67865038772053,5.77724770505749,4.52727063200698,5.7013288180271,20.6844975428121,NA,NA
"ENSMUSG00000109783",1.52508493301388,0.952631270514799,1.38169947859953,1.83648572503757,5.69590140716578,NA,NA
"ENSMUSG00000109792",1.57678272735333,0.614600819686967,1.02892514363795,0.931947979869814,4.15225667054806,NA,NA
"ENSMUSG00000109814",1.1632003726377,0.983361311499148,1.11711872737835,1.28828103099651,4.5519614425117,NA,NA
"ENSMUSG00000109829",2.11960956791759,1.25993168035828,1.67567809106752,1.86389595973963,6.91911529908302,NA,NA
"ENSMUSG00000109836",23.1347629669054,9.03463204939842,24.7529991698044,2.63138253139712,59.5537767175053,NA,NA
"ENSMUSG00000109865",27.0637953367039,25.5059340170091,26.8696451795739,29.1096692535807,108.549043786868,"Hspa14","heat shock protein 14"
"ENSMUSG00000109868",6.84995774997758,5.86943782801054,6.37933589055529,7.40076336955441,26.4994948380978,NA,NA
"ENSMUSG00000109875",0.620373532073441,0.706790942640012,0.558559363689173,0.740076336955441,2.62580017535807,NA,NA
"ENSMUSG00000109887",2.11960956791759,1.99745266398264,2.23423745475669,1.80907549033552,8.16037517699245,NA,NA
"ENSMUSG00000109901",34.2756376470576,28.1794475826474,33.1901853476356,28.8903873759642,124.535657953305,"Chmp1b","charged multivesicular body protein 1B"
"ENSMUSG00000109904",1.21489816697716,0.706790942640012,1.05832300488475,0.438563755232854,3.41857586973477,NA,NA
"ENSMUSG00000109917",0.594524634903714,1.10628147543654,1.05832300488475,0.712666102253387,3.47179521747839,NA,NA
"ENSMUSG00000109946",21.5062824452126,23.0782607792456,18.9910183654319,24.9981340482727,88.5736956381628,NA,NA
"ENSMUSG00000109956",0.516977943394534,0.276570368859135,0.293978612467986,0.520794459339014,1.60832138406067,NA,NA
"ENSMUSG00000109975",0.723769120752348,0.676060901655664,0.676150808676367,0.520794459339014,2.59677529042339,NA,NA
"ENSMUSG00000109992",1.80942280188087,0.952631270514799,1.35230161735273,1.50756290861293,5.62191859836134,NA,NA
"ENSMUSG00000110010",1.36999154999552,1.44431192626437,1.73447381356112,1.80907549033552,6.35785278015653,NA,NA
"ENSMUSG00000110027",5.89354855469769,3.62614483615311,5.17402357943655,6.22212327736611,20.9158402476535,"C030029H02Rik","RIKEN cDNA C030029H02 gene"
"ENSMUSG00000110062",0.491129046224807,0.614600819686967,1.08772086613155,0.465973989934907,2.65942472197823,NA,NA
"ENSMUSG00000110067",2.24885405376622,1.9667226229983,4.1450984357986,1.80907549033552,10.1697506028986,NA,NA
"ENSMUSG00000110080",23.6258920131302,12.7836970494889,18.8146311979511,18.5293186585881,73.7535389191583,NA,NA
"ENSMUSG00000110086",4.29091693017463,5.53140737718271,3.46894762712223,3.86484309298952,17.1561150274691,NA,NA
"ENSMUSG00000110105",0.749618017922074,0.36876049181218,0.676150808676367,1.2334605615924,3.02798988000302,"Vmn2r29","vomeronasal 2, receptor 29"
"ENSMUSG00000110129",1.65432941886251,1.29066172134263,1.11711872737835,1.58979361271909,5.65190348030258,NA,NA
"ENSMUSG00000110156",2.06791177357814,0.952631270514799,1.9696567035355,2.22022901086632,7.21042875849476,"Gm42067","predicted gene, 42067"
"ENSMUSG00000110185",42.2370979753334,36.2614483615311,40.8336292718032,42.0747102676519,161.40688587632,"Igip","IgA inducing protein"
"ENSMUSG00000110205",4.42016141602327,3.28811438532527,2.64580751221187,4.41304778703059,14.767131100591,NA,NA
"ENSMUSG00000110206",0.982258092449615,0.307300409843484,0.529161502442374,0.959358214571867,2.77807821930734,"Flt3l","FMS-like tyrosine kinase 3 ligand"
"ENSMUSG00000110218",0.827164709431255,0.338030450827832,0.764344392416763,1.86389595973963,3.79343551241548,"Gm20219","predicted gene, 20219"
"ENSMUSG00000110221",0.672071326412894,0.737520983624361,0.734946531169964,0.301512581722587,2.44605142292981,"Gm36210","predicted gene, 36210"
"ENSMUSG00000110235",0.878862503770708,0.737520983624361,0.764344392416763,1.09640938808213,3.47713726789397,"Gm5086","predicted gene 5086"
"ENSMUSG00000110249",0.439431251885354,0.645330860671316,0.940731559897554,0.32892281642464,2.35441648887886,NA,NA
"ENSMUSG00000110275",0.827164709431255,1.44431192626437,0.734946531169964,1.2334605615924,4.23988372845799,NA,NA
"ENSMUSG00000110277",6.95335333865648,4.08709545091833,5.58559363689173,5.04348318517782,21.6695256116444,"Gm45871","predicted gene 45871"
"ENSMUSG00000110279",3.28280994055529,3.8105250820592,3.11617329216065,4.55009896054086,14.759607275316,NA,NA
"ENSMUSG00000110316",0.465280149055081,0.798981065593057,0.587957224935971,0.740076336955441,2.59229477653955,NA,NA
"ENSMUSG00000110317",1.91281839055978,1.35212180331133,2.32243103849709,1.89130619444168,7.47867742680987,NA,NA
"ENSMUSG00000110331",10.6497456339274,14.5353093855968,11.670950914979,15.5416030760643,52.3976090105675,NA,NA
"ENSMUSG00000110332",8.99541621506489,12.3227464347237,11.376972302511,15.6512440148725,48.3463789671721,"Gm19935","predicted gene, 19935"
"ENSMUSG00000110344",2.14545846508732,2.33548311481048,1.44049520109313,2.22022901086632,8.14166579185724,NA,NA
"ENSMUSG00000110357",3.48960111791311,2.21256295087308,1.70507595231432,2.19281877616427,9.60005879726477,"A030001D20Rik","RIKEN cDNA A030001D20 gene"
"ENSMUSG00000110358",0.542826840564261,0.583870778702619,0.587957224935971,0.438563755232854,2.1532185994357,NA,NA
"ENSMUSG00000110360",1.18904926980743,0.522410696733922,1.08772086613155,0.822307041061601,3.6214878737345,NA,NA
"ENSMUSG00000110371",0.827164709431255,1.22920163937393,0.999527282391151,1.69943455152731,4.75532818272365,NA,NA
"ENSMUSG00000110373",1.34414265282579,1.07555143445219,1.02892514363795,1.31569126569856,4.76431049661449,NA,NA
"ENSMUSG00000110390",2.06791177357814,1.93599258201395,2.96918398592666,3.42627933775667,10.3993676792754,NA,NA
"ENSMUSG00000110393",1.99036508206896,0.829711106577406,1.58748450732712,1.15122985748624,5.55879055345973,NA,NA
"ENSMUSG00000110404",0.853013606600981,0.768251024608709,1.91086098104191,0.877127510465707,4.4092531227173,"Rnf223","ring finger 223"
"ENSMUSG00000110408",0.982258092449615,0.829711106577406,1.08772086613155,0.767486571657494,3.66717663681606,NA,NA
"ENSMUSG00000110424",1.1632003726377,0.737520983624361,0.970129421144353,1.01417868397597,3.88502946138239,"1700012D14Rik","RIKEN cDNA 1700012D14 gene"
"ENSMUSG00000110433",0.646222429243168,0.952631270514799,0.646752947429569,1.69943455152731,3.94504119871484,NA,NA
"ENSMUSG00000110444",7.13429561884457,4.21001561485573,6.49692733554248,5.20794459339014,23.0491831626329,"Gm10033","predicted gene 10033"
"ENSMUSG00000110523",2.50734302546349,2.24329299185743,1.67567809106752,2.57656206199302,9.00287617038146,NA,NA
"ENSMUSG00000110528",1.42168934433497,1.04482139346784,1.44049520109313,1.09640938808213,5.00341532697808,NA,NA
"ENSMUSG00000110562",0.465280149055081,0.399490532796529,0.558559363689173,0.712666102253387,2.13599614779417,NA,NA
"ENSMUSG00000110569",2.35224964244513,2.61205348366961,2.46942034473108,2.49433135788686,9.92805482873268,NA,NA
"ENSMUSG00000110575",0.594524634903714,0.430220573780877,0.793742253663561,0.65784563284928,2.47633309519743,NA,NA
"ENSMUSG00000110588",0.697920223582621,0.768251024608709,0.61735508618277,1.06899915338008,3.15252548775418,NA,NA
"ENSMUSG00000110605",2.17130736225704,1.10628147543654,1.9696567035355,1.58979361271909,6.83703915394818,NA,NA
"ENSMUSG00000110611",0.801315812261528,1.22920163937393,1.55808664608032,0.630435398147227,4.21903949586301,NA,NA
"ENSMUSG00000110623",0.749618017922074,0.307300409843484,0.61735508618277,0.794896806359547,2.46917032030788,NA,NA
"ENSMUSG00000110630",0.542826840564261,0.430220573780877,0.676150808676367,0.520794459339014,2.16999268236052,NA,NA
"ENSMUSG00000110633",11.0116301943036,8.78879172152363,12.7880696423574,11.7864009218829,44.3748924800675,"Gm32122","predicted gene, 32122"
"ENSMUSG00000110638",0.646222429243168,0.614600819686967,0.41157005745518,1.04158891867803,2.71398222506334,NA,NA
"ENSMUSG00000110649",1.18904926980743,1.22920163937393,1.26410803361234,0.822307041061601,4.5046659838553,NA,NA
"ENSMUSG00000110656",2.84337868866994,2.51986336071657,1.79326953605471,3.17958722543819,10.3360988108794,"Gm20735","predicted gene, 20735"
"ENSMUSG00000110669",1.26659596131661,0.737520983624361,1.23471017236554,0.548204694041067,3.78703181134758,NA,NA
"ENSMUSG00000110702",2.89507648300939,1.62869217217046,2.70460323470547,2.43951088848275,9.66788277836807,NA,NA
"ENSMUSG00000110710",4.70449928489026,0.983361311499148,6.05595941684051,6.1124823385579,17.8563023517878,NA,NA
"ENSMUSG00000110726",1.24074706414688,1.99745266398264,1.64628022982072,2.00094713324989,6.88542709120014,NA,NA
"ENSMUSG00000110774",1.08565368112852,0.676060901655664,1.41109733984633,1.56238337801704,4.73519530064756,NA,NA
"ENSMUSG00000110834",2.58488971697267,1.99745266398264,2.1166460097695,1.86389595973963,8.56288435046444,NA,NA
"ENSMUSG00000110841",7.72882025374828,10.3560238117254,8.2020032878568,11.4026576360542,37.6895049893847,NA,NA
"ENSMUSG00000110945",0.956409195279888,0.491680655749574,1.35230161735273,0.712666102253387,3.51305757063558,NA,NA
"ENSMUSG00000111063",1.47338713867442,0.768251024608709,1.9990545647823,1.17864009218829,5.41933282025373,NA,NA
"ENSMUSG00000111080",51.8011899281323,37.3062697549989,49.5059983396088,48.1049619021036,186.718419924844,"Gm20300","predicted gene, 20300"
"ENSMUSG00000111082",0.749618017922074,0.36876049181218,0.705548669923166,0.49338422463696,2.31731140429438,NA,NA
"ENSMUSG00000111088",0.542826840564261,0.399490532796529,0.41157005745518,0.877127510465707,2.23101494128168,NA,NA
"ENSMUSG00000111092",0.801315812261528,0.215110286890439,1.14651658862514,0.16446140821232,2.32740409598943,NA,NA
"ENSMUSG00000111110",5.09223274243616,2.70424360662266,3.20436687590104,3.42627933775667,14.4271225627165,NA,NA
"ENSMUSG00000111118",0.775466915091801,0.430220573780877,0.970129421144353,0.137051173510267,2.3128680835273,NA,NA
"ENSMUSG00000111128",4.88544156507835,3.53395471320006,5.05643213444935,4.13894544001006,17.6147738527378,NA,NA
"ENSMUSG00000111163",0.542826840564261,0.338030450827832,0.470365779948777,0.630435398147227,1.9816584694881,NA,NA
"ENSMUSG00000111219",0.904711400940435,0.215110286890439,0.82314011491036,0.959358214571867,2.9023200173131,NA,NA
"ENSMUSG00000111229",0.697920223582621,0.553140737718271,0.793742253663561,0.685255867551334,2.73005908251579,NA,NA
"ENSMUSG00000111246",0.491129046224807,0.829711106577406,0.382172196208381,0.65784563284928,2.36085798185987,NA,NA
"ENSMUSG00000111291",3.51545001508283,2.70424360662266,3.38075404338184,5.2901752974963,14.8906229625836,NA,NA
"ENSMUSG00000111293",1.13735147546797,1.13701151642089,0.734946531169964,1.75425502093141,4.76356454399024,NA,NA
"ENSMUSG00000111329",1.00810698961934,1.04482139346784,0.587957224935971,0.712666102253387,3.35355171027654,"A830035O19Rik","RIKEN cDNA A830035O19 gene"
"ENSMUSG00000111334",0.827164709431255,0.522410696733922,0.734946531169964,1.09640938808213,3.18093132541728,NA,NA
"ENSMUSG00000111374",1.62848052169278,1.07555143445219,1.23471017236554,1.12381962278419,5.0625617512947,NA,NA
"ENSMUSG00000111375",31.122072192351,18.6531348774995,25.7231285909488,18.1181651380573,93.6165007988564,"Btbd8","BTB (POZ) domain containing 8"
"ENSMUSG00000111390",2.45564523112404,0.983361311499148,3.14557115340745,3.06994628662998,9.65452398266061,NA,NA
"ENSMUSG00000111394",10.0810698961934,4.7016962706053,10.8184129388219,8.11342947180779,33.7146085774284,NA,NA
"ENSMUSG00000111474",0.542826840564261,0.338030450827832,0.705548669923166,0.877127510465707,2.46353347178097,"Gm32926","predicted gene, 32926"
"ENSMUSG00000111496",2.97262317451857,1.78234237709221,3.20436687590104,2.30245971497248,10.2617921424843,NA,NA
"ENSMUSG00000111504",0.982258092449615,0.553140737718271,0.734946531169964,0.877127510465707,3.14747287180356,NA,NA
"ENSMUSG00000111531",0.672071326412894,0.706790942640012,0.82314011491036,1.09640938808213,3.2984117720454,"Gm32688","predicted gene, 32688"
"ENSMUSG00000111547",0.594524634903714,0.276570368859135,0.587957224935971,0.438563755232854,1.89761598393167,NA,NA
"ENSMUSG00000111548",1.39584044716524,1.41358188528002,1.76387167480791,1.31569126569856,5.88898527295174,NA,NA
"ENSMUSG00000111594",1.03395588678907,0.676060901655664,0.793742253663561,0.986768449273921,3.49052749138221,NA,NA
"ENSMUSG00000111686",0.491129046224807,0.399490532796529,0.61735508618277,0.603025163445174,2.11099982864928,NA,NA
"ENSMUSG00000111765",1.80942280188087,1.75161233610786,2.55761392847148,1.61720384742115,7.73585291388135,"Gm10635","predicted gene 10635"
"ENSMUSG00000111837",1.08565368112852,0.36876049181218,1.20531231111874,1.75425502093141,4.41398150499086,NA,NA
"ENSMUSG00000111877",0.620373532073441,0.614600819686967,0.793742253663561,0.822307041061601,2.85102364648557,NA,NA
"ENSMUSG00000111938",0.749618017922074,0.768251024608709,0.499763641195576,0.685255867551334,2.70288855127769,NA,NA
"ENSMUSG00000111942",0.439431251885354,0.307300409843484,3.26316259839464,1.6446140821232,5.65450834224668,NA,NA
"ENSMUSG00000111977",18.0425302244692,21.6032188119969,16.9625659394028,23.9839553642967,80.5922703401656,NA,NA
"ENSMUSG00000111990",0.878862503770708,1.0140913524835,1.05832300488475,1.15122985748624,4.10250671862519,NA,NA
"ENSMUSG00000111994",1.9386672877295,0.768251024608709,4.58606635450058,0.0274102347020534,7.32039490154084,NA,NA
"ENSMUSG00000112003",0.672071326412894,0.737520983624361,0.881935837403957,0.57561492874312,2.86714307618433,NA,NA
"ENSMUSG00000112054",5.19562833111507,3.87198516402789,3.85111982333061,3.97448403179774,16.8932173502713,NA,NA
"ENSMUSG00000112057",0.672071326412894,0,0,0.712666102253387,1.38473742866628,NA,NA
"ENSMUSG00000112096",2.11960956791759,1.87453250004525,1.73447381356112,2.38469041907864,8.1133063006026,NA,NA
"ENSMUSG00000112110",1.47338713867442,1.07555143445219,1.44049520109313,0.959358214571867,4.94879198879161,NA,NA
"ENSMUSG00000112112",3.61884560376174,2.67351356563831,4.26268988078579,3.53592027656488,14.0909693267507,NA,NA
"ENSMUSG00000112117",3.07601876319748,1.47504196724872,2.52821606722468,2.68620300080123,9.76547979847211,NA,NA
"ENSMUSG00000112143",0.878862503770708,1.10628147543654,1.23471017236554,1.50756290861293,4.72741706018572,NA,NA
"ENSMUSG00000112150",0.801315812261528,0.491680655749574,0.587957224935971,0.822307041061601,2.70326073400867,NA,NA
"ENSMUSG00000112160",1.78357390471114,1.22920163937393,1.85206525854831,1.58979361271909,6.45463441535248,NA,NA
"ENSMUSG00000112163",0.465280149055081,0.553140737718271,0.676150808676367,0.16446140821232,1.85903310366204,NA,NA
"ENSMUSG00000112168",2.27470295093595,0.798981065593057,4.93884068946216,0,8.01252470599117,NA,NA
"ENSMUSG00000112169",0.723769120752348,0.553140737718271,0.646752947429569,0.959358214571867,2.88302102047205,NA,NA
"ENSMUSG00000112237",1.1632003726377,0.276570368859135,0.676150808676367,0.822307041061601,2.9382285912348,NA,NA
"ENSMUSG00000112278",2.01621397923868,2.15110286890439,0.911333698650756,2.13799830676016,7.21664885355398,NA,NA
"ENSMUSG00000112280",15.509338301836,12.4149365576767,14.8165220683865,11.0737348196296,53.8145317475288,NA,NA
"ENSMUSG00000112300",0.904711400940435,1.0140913524835,1.08772086613155,1.28828103099651,4.29480465055199,NA,NA
"ENSMUSG00000112302",8.60768275751899,6.42257856572881,8.52537976157159,8.5794034617427,32.1350445465621,NA,NA
"ENSMUSG00000112332",2.06791177357814,1.81307241807655,1.67567809106752,2.32986994967453,7.88653223239674,NA,NA
"ENSMUSG00000112346",1.42168934433497,1.59796213118611,1.38169947859953,1.53497314331499,5.9363240974356,NA,NA
"ENSMUSG00000112358",2.6107386141424,1.35212180331133,3.88051768457741,2.055767602654,9.89914570468514,NA,NA
"ENSMUSG00000112375",0.672071326412894,0.522410696733922,0.293978612467986,0.4111535205308,1.8996141561456,NA,NA
"ENSMUSG00000112433",0.646222429243168,0.399490532796529,0.352774334961583,1.12381962278419,2.52230691978547,NA,NA
"ENSMUSG00000112627",1.21489816697716,1.47504196724872,0.705548669923166,1.17864009218829,4.57412889633734,NA,NA
"ENSMUSG00000112639",1.18904926980743,0.399490532796529,1.17591444987194,1.45274243920883,4.21719669168473,NA,NA
"ENSMUSG00000112719",0.542826840564261,0.460950614765225,0.587957224935971,0.465973989934907,2.05770867020036,NA,NA
"ENSMUSG00000112739",0.853013606600981,1.10628147543654,0.970129421144353,0.57561492874312,3.505039431925,NA,NA
"ENSMUSG00000112922",0.723769120752348,0.430220573780877,0.852537976157159,0.438563755232854,2.44509142592324,NA,NA
"ENSMUSG00000112926",0.439431251885354,0.522410696733922,0.323376473714784,0.548204694041067,1.83342311637513,NA,NA
"ENSMUSG00000112941",1.52508493301388,1.47504196724872,1.61688236857392,0.904537745167761,5.52154701400428,NA,NA
"ENSMUSG00000112964",8.19410040280336,2.70424360662266,5.17402357943655,2.43951088848275,18.5118784773453,NA,NA
"ENSMUSG00000112969",0.853013606600981,0.522410696733922,0.82314011491036,0.383743285828747,2.58230770407401,NA,NA
"ENSMUSG00000112980",1.36999154999552,1.41358188528002,1.35230161735273,0.877127510465707,5.01300256309398,NA,NA
"ENSMUSG00000113029",2.66243640848185,2.76570368859135,0.734946531169964,1.01417868397597,7.17726531221914,NA,NA
"ENSMUSG00000113031",0.465280149055081,0.36876049181218,0.764344392416763,0.65784563284928,2.2562306661333,NA,NA
"ENSMUSG00000113047",1.62848052169278,1.13701151642089,2.93978612467986,0.630435398147227,6.33571356094076,NA,NA
"ENSMUSG00000113088",0.672071326412894,0.706790942640012,1.26410803361234,0.822307041061601,3.46527734372685,NA,NA
"ENSMUSG00000113113",0.646222429243168,1.13701151642089,0.852537976157159,0.931947979869814,3.56771990169103,NA,NA
"ENSMUSG00000113121",0.594524634903714,0.399490532796529,0.529161502442374,0.794896806359547,2.31807347650216,NA,NA
"ENSMUSG00000113165",2.89507648300939,3.47249463123137,2.29303317725029,2.96030534782176,11.6209096393128,NA,NA
"ENSMUSG00000113170",0.697920223582621,0.614600819686967,0.705548669923166,1.01417868397597,3.03224839716873,NA,NA
