"","moto_1.counts","moto_2.counts","sum","Symbol","Name"
"ENSMUSG00000104880",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104881",0,0,0,NA,NA
"ENSMUSG00000104882",0.0289501151013151,0.0278746709081509,0.0568247860094661,NA,NA
"ENSMUSG00000104883",0,0,0,NA,NA
"ENSMUSG00000104884",0,0,0,"Mir5046","microRNA 5046"
"ENSMUSG00000104885",0,0,0,NA,NA
"ENSMUSG00000104886",0,0,0,NA,NA
"ENSMUSG00000104887",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104888",0,0,0,NA,NA
"ENSMUSG00000104889",0,0,0,NA,NA
"ENSMUSG00000104890",0,0,0,"Mir3084-1","microRNA 3084-1"
"ENSMUSG00000104891",0.0289501151013151,0.0557493418163019,0.084699456917617,NA,NA
"ENSMUSG00000104892",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000104893",0,0,0,NA,NA
"ENSMUSG00000104894",0,0,0,NA,NA
"ENSMUSG00000104895",0,0,0,NA,NA
"ENSMUSG00000104896",0,0,0,"Rnu3b4","U3B small nuclear RNA 4"
"ENSMUSG00000104897",0,0.250872038173358,0.250872038173358,NA,NA
"ENSMUSG00000104898",0,0,0,NA,NA
"ENSMUSG00000104899",0,0,0,NA,NA
"ENSMUSG00000104900",0,0,0,"4930596I21Rik","RIKEN cDNA 4930596I21 gene"
"ENSMUSG00000104901",0.202650805709206,0.111498683632604,0.31414948934181,NA,NA
"ENSMUSG00000104902",0,0,0,NA,NA
"ENSMUSG00000104903",0,0,0,NA,NA
"ENSMUSG00000104904",0.260551035911836,0.473869405438566,0.734420441350402,NA,NA
"ENSMUSG00000104905",0,0,0,NA,NA
"ENSMUSG00000104906",0,0,0,NA,NA
"ENSMUSG00000104908",0,0,0,NA,NA
"ENSMUSG00000104909",0,0,0,NA,NA
"ENSMUSG00000104910",0,0,0,NA,NA
"ENSMUSG00000104911",0,0,0,NA,NA
"ENSMUSG00000104912",0,0,0,NA,NA
"ENSMUSG00000104913",3.0687122007394,4.29269931985524,7.36141152059465,NA,NA
"ENSMUSG00000104914",0,0,0,"Mir7061","microRNA 7061"
"ENSMUSG00000104915",0,0,0,NA,NA
"ENSMUSG00000104916",0,0,0,NA,NA
"ENSMUSG00000104917",0,0,0,NA,NA
"ENSMUSG00000104918",0.0579002302026302,0.0836240127244528,0.141524242927083,NA,NA
"ENSMUSG00000104919",0,0,0,NA,NA
"ENSMUSG00000104920",0,0,0,NA,NA
"ENSMUSG00000104921",0,0,0,NA,NA
"ENSMUSG00000104922",0,0,0,NA,NA
"ENSMUSG00000104923",0.694802762431563,0.836240127244528,1.53104288967609,NA,NA
"ENSMUSG00000104924",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104925",0,0,0,NA,NA
"ENSMUSG00000104926",0,0,0,"Mir6947","microRNA 6947"
"ENSMUSG00000104927",0,0,0,NA,NA
"ENSMUSG00000104928",0,0,0,NA,NA
"ENSMUSG00000104929",0,0,0,NA,NA
"ENSMUSG00000104930",0,0,0,NA,NA
"ENSMUSG00000104931",0,0,0,NA,NA
"ENSMUSG00000104932",0,0,0,NA,NA
"ENSMUSG00000104933",0,0,0,"Mir466e","microRNA 466e"
"ENSMUSG00000104934",0,0,0,NA,NA
"ENSMUSG00000104935",0,0,0,NA,NA
"ENSMUSG00000104936",0,0,0,NA,NA
"ENSMUSG00000104937",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104938",0.810603222836824,0.529618747254868,1.34022197009169,NA,NA
"ENSMUSG00000104939",0,0,0,NA,NA
"ENSMUSG00000104940",0,0,0,NA,NA
"ENSMUSG00000104941",0,0,0,NA,NA
"ENSMUSG00000104942",0,0,0,NA,NA
"ENSMUSG00000104943",0,0,0,NA,NA
"ENSMUSG00000104944",0,0,0,NA,NA
"ENSMUSG00000104945",0,0,0,NA,NA
"ENSMUSG00000104946",0,0,0,NA,NA
"ENSMUSG00000104947",0,0,0,NA,NA
"ENSMUSG00000104948",0,0,0,NA,NA
"ENSMUSG00000104949",0,0,0,NA,NA
"ENSMUSG00000104950",0.376351496317097,0.585368089071169,0.961719585388266,NA,NA
"ENSMUSG00000104951",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104952",0,0,0,NA,NA
"ENSMUSG00000104953",0,0,0,NA,NA
"ENSMUSG00000104954",0,0,0,NA,NA
"ENSMUSG00000104955",0,0,0,NA,NA
"ENSMUSG00000104956",0,0,0,"4930429D17Rik","RIKEN cDNA 4930429D17 gene"
"ENSMUSG00000104957",0,0,0,NA,NA
"ENSMUSG00000104958",0,0,0,"Mir7238","microRNA 7238"
"ENSMUSG00000104959",0,0,0,NA,NA
"ENSMUSG00000104960",4.31356715009595,4.68294471256936,8.99651186266531,"Snhg8","small nucleolar RNA host gene 8"
"ENSMUSG00000104961",0,0,0,NA,NA
"ENSMUSG00000104962",0,0,0,NA,NA
"ENSMUSG00000104963",0.0289501151013151,0.0278746709081509,0.0568247860094661,NA,NA
"ENSMUSG00000104964",0,0,0,NA,NA
"ENSMUSG00000104965",1.27380506445787,0.947738810877132,2.221543875335,NA,NA
"ENSMUSG00000104966",0,0,0,NA,NA
"ENSMUSG00000104967",0,0,0,NA,NA
"ENSMUSG00000104968",0,0,0,NA,NA
"ENSMUSG00000104969",0.11580046040526,0.0836240127244528,0.199424473129713,NA,NA
"ENSMUSG00000104970",0.0289501151013151,0.0836240127244528,0.112574127825768,NA,NA
"ENSMUSG00000104971",0,0,0,NA,NA
"ENSMUSG00000104972",0,0,0,NA,NA
"ENSMUSG00000104973",0.0868503453039454,0.139373354540755,0.2262236998447,NA,NA
"ENSMUSG00000104974",0,0,0,NA,NA
"ENSMUSG00000104975",0,0,0,NA,NA
"ENSMUSG00000104976",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000104978",0,0,0,NA,NA
"ENSMUSG00000104979",0,0,0,"Mir6994","microRNA 6994"
"ENSMUSG00000104980",0,0,0,NA,NA
"ENSMUSG00000104981",0,0,0,NA,NA
"ENSMUSG00000104982",0,0,0,NA,NA
"ENSMUSG00000104983",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000104984",0,0,0,NA,NA
"ENSMUSG00000104985",0.636902532228933,1.03136282360158,1.66826535583052,NA,NA
"ENSMUSG00000104986",0.463201841621042,0.30662137998966,0.769823221610702,"1600023N17Rik","RIKEN cDNA 1600023N17 gene"
"ENSMUSG00000104987",0,0,0,NA,NA
"ENSMUSG00000104988",0,0,0,NA,NA
"ENSMUSG00000104989",0,0,0,NA,NA
"ENSMUSG00000104990",0,0,0,NA,NA
"ENSMUSG00000104991",0,0,0,NA,NA
"ENSMUSG00000104992",0,0,0,NA,NA
"ENSMUSG00000104993",0,0,0,NA,NA
"ENSMUSG00000104994",0,0,0,NA,NA
"ENSMUSG00000104995",0,0,0,NA,NA
"ENSMUSG00000104996",0,0,0,"Mir6924","microRNA 6924"
"ENSMUSG00000104997",0,0,0,NA,NA
"ENSMUSG00000104998",0,0,0,NA,NA
"ENSMUSG00000104999",0.0289501151013151,0.0836240127244528,0.112574127825768,NA,NA
"ENSMUSG00000105000",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000105001",0,0,0,NA,NA
"ENSMUSG00000105002",0,0,0,"Mir6375","microRNA 6375"
"ENSMUSG00000105003",1.96860782688943,1.33798420359124,3.30659203048067,NA,NA
"ENSMUSG00000105004",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000105005",0,0,0,NA,NA
"ENSMUSG00000105006",0.289501151013151,0.111498683632604,0.400999834645755,NA,NA
"ENSMUSG00000105007",0,0,0,NA,NA
"ENSMUSG00000105008",0.11580046040526,0,0.11580046040526,NA,NA
"ENSMUSG00000105009",0,0,0,NA,NA
"ENSMUSG00000105010",0,0,0,"Mir219b","microRNA 219b"
"ENSMUSG00000105011",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105012",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000105013",0,0,0,NA,NA
"ENSMUSG00000105014",0,0,0,NA,NA
"ENSMUSG00000105015",0,0.0836240127244528,0.0836240127244528,NA,NA
"ENSMUSG00000105016",0,0,0,NA,NA
"ENSMUSG00000105017",0,0,0,NA,NA
"ENSMUSG00000105018",0,0,0,NA,NA
"ENSMUSG00000105019",0,0,0,NA,NA
"ENSMUSG00000105020",0,0,0,NA,NA
"ENSMUSG00000105021",0.144750575506576,0.195122696357056,0.339873271863632,NA,NA
"ENSMUSG00000105022",0,0,0,NA,NA
"ENSMUSG00000105023",0,0,0,"1700012D16Rik","RIKEN cDNA 1700012D16 gene"
"ENSMUSG00000105024",0.0289501151013151,0.0278746709081509,0.0568247860094661,NA,NA
"ENSMUSG00000105025",0,0,0,"Rnu3b1","U3B small nuclear RNA 1"
"ENSMUSG00000105026",0,0,0,NA,NA
"ENSMUSG00000105027",0,0,0,NA,NA
"ENSMUSG00000105028",0,0,0,NA,NA
"ENSMUSG00000105029",0,0,0,NA,NA
"ENSMUSG00000105030",0,0,0,"Gm38671","predicted gene, 38671"
"ENSMUSG00000105031",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105032",0,0,0,NA,NA
"ENSMUSG00000105033",0,0,0,NA,NA
"ENSMUSG00000105034",0,0,0,NA,NA
"ENSMUSG00000105035",0,0,0,NA,NA
"ENSMUSG00000105036",0,0,0,NA,NA
"ENSMUSG00000105037",0,0,0,NA,NA
"ENSMUSG00000105038",0,0,0,NA,NA
"ENSMUSG00000105039",0,0.111498683632604,0.111498683632604,NA,NA
"ENSMUSG00000105040",0,0,0,NA,NA
"ENSMUSG00000105041",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105042",0.0868503453039454,0,0.0868503453039454,NA,NA
"ENSMUSG00000105043",0,0,0,NA,NA
"ENSMUSG00000105044",0.202650805709206,0.278746709081509,0.481397514790715,"Gm10416","zinc finger protein pseudogene"
"ENSMUSG00000105045",0.0579002302026302,0.0278746709081509,0.0857749011107812,NA,NA
"ENSMUSG00000105046",0,0,0,NA,NA
"ENSMUSG00000105047",0,0,0,NA,NA
"ENSMUSG00000105048",0,0.167248025448906,0.167248025448906,NA,NA
"ENSMUSG00000105049",0,0,0,NA,NA
"ENSMUSG00000105050",0,0,0,NA,NA
"ENSMUSG00000105051",0,0,0,NA,NA
"ENSMUSG00000105052",0,0,0,NA,NA
"ENSMUSG00000105053",0.0289501151013151,0.0278746709081509,0.0568247860094661,"Ap4b1","adaptor-related protein complex AP-4, beta 1"
"ENSMUSG00000105054",0,0,0,NA,NA
"ENSMUSG00000105055",0,0,0,NA,NA
"ENSMUSG00000105056",0,0,0,NA,NA
"ENSMUSG00000105057",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105058",0,0,0,NA,NA
"ENSMUSG00000105059",0.0289501151013151,0.0278746709081509,0.0568247860094661,NA,NA
"ENSMUSG00000105060",0,0,0,NA,NA
"ENSMUSG00000105061",0,0,0,NA,NA
"ENSMUSG00000105062",0,0,0,NA,NA
"ENSMUSG00000105063",0.144750575506576,0.362370721805962,0.507121297312538,NA,NA
"ENSMUSG00000105064",0,0,0,NA,NA
"ENSMUSG00000105065",0,0,0,NA,NA
"ENSMUSG00000105066",0,0,0,NA,NA
"ENSMUSG00000105067",0,0,0,NA,NA
"ENSMUSG00000105068",0,0,0,NA,NA
"ENSMUSG00000105070",0,0,0,NA,NA
"ENSMUSG00000105071",0,0,0,NA,NA
"ENSMUSG00000105072",0,0,0,NA,NA
"ENSMUSG00000105073",0,0,0,NA,NA
"ENSMUSG00000105074",0,0,0,NA,NA
"ENSMUSG00000105075",0,0,0,NA,NA
"ENSMUSG00000105076",0.752702992634193,0.641117430887471,1.39382042352166,"A930003O13Rik","RIKEN cDNA A930003O13 gene"
"ENSMUSG00000105077",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000105078",0,0.0278746709081509,0.0278746709081509,"Gm35911","predicted gene, 35911"
"ENSMUSG00000105079",0,0,0,NA,NA
"ENSMUSG00000105080",0,0,0,NA,NA
"ENSMUSG00000105081",0.0868503453039454,0.0557493418163019,0.142599687120247,NA,NA
"ENSMUSG00000105082",0,0,0,NA,NA
"ENSMUSG00000105083",0,0,0,NA,NA
"ENSMUSG00000105084",0,0,0,NA,NA
"ENSMUSG00000105085",0.173700690607891,0.0836240127244528,0.257324703332343,NA,NA
"ENSMUSG00000105086",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105087",0,0,0,NA,NA
"ENSMUSG00000105088",0,0,0,NA,NA
"ENSMUSG00000105089",0,0,0,NA,NA
"ENSMUSG00000105090",0,0,0,NA,NA
"ENSMUSG00000105091",0,0,0,NA,NA
"ENSMUSG00000105092",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000105093",0,0,0,NA,NA
"ENSMUSG00000105094",0,0,0,NA,NA
"ENSMUSG00000105095",0.434251726519727,0.473869405438566,0.908121131958293,NA,NA
"ENSMUSG00000105096",0,0,0,"Gbp10","guanylate-binding protein 10"
"ENSMUSG00000105097",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105098",0,0,0,NA,NA
"ENSMUSG00000105099",0,0,0,NA,NA
"ENSMUSG00000105100",0.694802762431563,0.668992101795622,1.36379486422719,NA,NA
"ENSMUSG00000105101",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105102",0,0,0,"Gm35507","predicted gene, 35507"
"ENSMUSG00000105103",0,0,0,NA,NA
"ENSMUSG00000105104",0,0,0,NA,NA
"ENSMUSG00000105105",0,0,0,NA,NA
"ENSMUSG00000105106",0,0,0,NA,NA
"ENSMUSG00000105107",0.636902532228933,0.30662137998966,0.943523912218593,NA,NA
"ENSMUSG00000105108",0,0,0,NA,NA
"ENSMUSG00000105109",0,0,0,NA,NA
"ENSMUSG00000105110",0,0,0,NA,NA
"ENSMUSG00000105111",0,0,0,NA,NA
"ENSMUSG00000105112",0.0579002302026302,0.111498683632604,0.169398913835234,NA,NA
"ENSMUSG00000105113",0,0,0,NA,NA
"ENSMUSG00000105114",0,0,0,NA,NA
"ENSMUSG00000105115",0,0,0,"Rnu3b2","U3B small nuclear RNA 2"
"ENSMUSG00000105116",0,0,0,NA,NA
"ENSMUSG00000105117",0,0,0,NA,NA
"ENSMUSG00000105118",0,0,0,"Gm38437","predicted gene, 38437"
"ENSMUSG00000105119",0.0289501151013151,0.0557493418163019,0.084699456917617,NA,NA
"ENSMUSG00000105120",0,0,0,NA,NA
"ENSMUSG00000105121",0,0,0,NA,NA
"ENSMUSG00000105122",0,0,0,NA,NA
"ENSMUSG00000105123",0,0,0,NA,NA
"ENSMUSG00000105124",0.0289501151013151,0.0278746709081509,0.0568247860094661,NA,NA
"ENSMUSG00000105125",0,0,0,NA,NA
"ENSMUSG00000105126",0,0,0,NA,NA
"ENSMUSG00000105127",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000105128",0,0,0,NA,NA
"ENSMUSG00000105129",0,0,0,NA,NA
"ENSMUSG00000105130",0,0,0,NA,NA
"ENSMUSG00000105131",0,0,0,NA,NA
"ENSMUSG00000105132",0,0,0,NA,NA
"ENSMUSG00000105133",0,0,0,NA,NA
"ENSMUSG00000105134",0,0,0,NA,NA
"ENSMUSG00000105135",1.24485494935655,0.557493418163019,1.80234836751957,NA,NA
"ENSMUSG00000105136",0,0,0,NA,NA
"ENSMUSG00000105137",0.0579002302026302,0.0278746709081509,0.0857749011107812,NA,NA
"ENSMUSG00000105138",0,0,0,"Mir6964","microRNA 6964"
"ENSMUSG00000105139",1.12905448895129,1.22648551995864,2.35554000890993,NA,NA
"ENSMUSG00000105140",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000105141",0,0,0,NA,NA
"ENSMUSG00000105142",0,0,0,"Mir7214","microRNA 7214"
"ENSMUSG00000105143",0.0289501151013151,0.0557493418163019,0.084699456917617,NA,NA
"ENSMUSG00000105144",0,0,0,NA,NA
"ENSMUSG00000105145",0,0,0,NA,NA
"ENSMUSG00000105146",0,0,0,NA,NA
"ENSMUSG00000105147",0.144750575506576,0.0278746709081509,0.172625246414727,NA,NA
"ENSMUSG00000105148",0,0,0,NA,NA
"ENSMUSG00000105149",0.144750575506576,0.0278746709081509,0.172625246414727,NA,NA
"ENSMUSG00000105150",0.11580046040526,0,0.11580046040526,NA,NA
"ENSMUSG00000105151",0,0,0,NA,NA
"ENSMUSG00000105152",0,0,0,NA,NA
"ENSMUSG00000105153",0,0,0,"Gm3143","predicted gene 3143"
"ENSMUSG00000105154",0,0,0,NA,NA
"ENSMUSG00000105155",0,0,0,NA,NA
"ENSMUSG00000105156",0.0289501151013151,0.167248025448906,0.196198140550221,NA,NA
"ENSMUSG00000105157",0,0,0,NA,NA
"ENSMUSG00000105158",0,0,0,NA,NA
"ENSMUSG00000105159",0,0,0,NA,NA
"ENSMUSG00000105160",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105161",1.62120644567365,1.3658588744994,2.98706532017304,NA,NA
"ENSMUSG00000105162",0,0,0,NA,NA
"ENSMUSG00000105163",0,0,0,NA,NA
"ENSMUSG00000105164",0,0,0,NA,NA
"ENSMUSG00000105165",0,0,0,"Mir7686","microRNA 7686"
"ENSMUSG00000105166",0,0,0,NA,NA
"ENSMUSG00000105167",0.0868503453039454,0,0.0868503453039454,NA,NA
"ENSMUSG00000105168",0,0,0,NA,NA
"ENSMUSG00000105169",0,0,0,NA,NA
"ENSMUSG00000105170",0,0,0,NA,NA
"ENSMUSG00000105171",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105172",0,0,0,NA,NA
"ENSMUSG00000105173",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105174",0.0579002302026302,0.0278746709081509,0.0857749011107812,NA,NA
"ENSMUSG00000105175",0,0,0,NA,NA
"ENSMUSG00000105176",9.32193706262347,9.42163876695501,18.7435758295785,NA,NA
"ENSMUSG00000105177",0,0,0,NA,NA
"ENSMUSG00000105178",0,0,0,"Mir376a","microRNA 376a"
"ENSMUSG00000105179",0.144750575506576,0.111498683632604,0.256249259139179,NA,NA
"ENSMUSG00000105180",0,0,0,NA,NA
"ENSMUSG00000105181",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000105182",0,0,0,"Mir669a-9","microRNA 4669a-9"
"ENSMUSG00000105183",0,0,0,NA,NA
"ENSMUSG00000105184",0.0579002302026302,0,0.0579002302026302,NA,NA
"ENSMUSG00000105185",0,0,0,"4930519H02Rik","RIKEN cDNA 4930519H02 gene"
"ENSMUSG00000105186",0,0,0,NA,NA
"ENSMUSG00000105187",0,0,0,NA,NA
"ENSMUSG00000105188",0,0,0,NA,NA
"ENSMUSG00000105189",0.0289501151013151,0.0278746709081509,0.0568247860094661,NA,NA
"ENSMUSG00000105190",0,0,0,NA,NA
"ENSMUSG00000105191",0,0,0,NA,NA
"ENSMUSG00000105192",0,0,0,NA,NA
"ENSMUSG00000105193",0,0,0,NA,NA
"ENSMUSG00000105194",0,0,0,NA,NA
"ENSMUSG00000105195",0,0,0,NA,NA
"ENSMUSG00000105196",0,0,0,"Mir142","microRNA 142"
"ENSMUSG00000105197",0,0,0,NA,NA
"ENSMUSG00000105198",0,0,0,NA,NA
"ENSMUSG00000105199",0,0,0,NA,NA
"ENSMUSG00000105200",0,0,0,"Mir378a","microRNA 378a"
"ENSMUSG00000105201",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105202",0,0,0,NA,NA
"ENSMUSG00000105203",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000105204",0,0,0,NA,NA
"ENSMUSG00000105205",0,0,0,NA,NA
"ENSMUSG00000105206",0,0,0,NA,NA
"ENSMUSG00000105207",0,0,0,NA,NA
"ENSMUSG00000105208",0,0,0,NA,NA
"ENSMUSG00000105209",0,0,0,NA,NA
"ENSMUSG00000105210",0,0,0,"Mir3544","microRNA 3544"
"ENSMUSG00000105211",0,0,0,NA,NA
"ENSMUSG00000105212",0,0,0,NA,NA
"ENSMUSG00000105213",0,0,0,NA,NA
"ENSMUSG00000105214",0,0,0,NA,NA
"ENSMUSG00000105215",0,0,0,NA,NA
"ENSMUSG00000105216",0,0,0,NA,NA
"ENSMUSG00000105217",0,0,0,NA,NA
"ENSMUSG00000105218",0.11580046040526,0.139373354540755,0.255173814946015,"Gm38413","predicted gene, 38413"
"ENSMUSG00000105219",0,0,0,NA,NA
"ENSMUSG00000105220",0,0,0,"Mir497","microRNA 497"
"ENSMUSG00000105221",0,0,0,NA,NA
"ENSMUSG00000105222",0.550052186924987,0.334496050897811,0.884548237822798,NA,NA
"ENSMUSG00000105223",0,0,0,NA,NA
"ENSMUSG00000105224",0,0,0,NA,NA
"ENSMUSG00000105225",0,0,0,NA,NA
"ENSMUSG00000105226",0,0.0557493418163019,0.0557493418163019,NA,NA
"ENSMUSG00000105227",0.0579002302026302,0,0.0579002302026302,NA,NA
"ENSMUSG00000105228",0,0,0,NA,NA
"ENSMUSG00000105229",0,0,0,NA,NA
"ENSMUSG00000105230",7.81653107735508,7.47041180338445,15.2869428807395,NA,NA
"ENSMUSG00000105231",0,0,0,NA,NA
"ENSMUSG00000105232",0,0,0,NA,NA
"ENSMUSG00000105233",0,0,0,NA,NA
"ENSMUSG00000105234",0,0,0,"4930459L07Rik","RIKEN cDNA 4930459L07 gene"
"ENSMUSG00000105235",0,0,0,NA,NA
"ENSMUSG00000105236",0,0,0,NA,NA
"ENSMUSG00000105237",0,0,0,NA,NA
"ENSMUSG00000105238",0,0,0,NA,NA
"ENSMUSG00000105239",0,0,0,NA,NA
"ENSMUSG00000105240",0,0,0,NA,NA
"ENSMUSG00000105241",0,0.0836240127244528,0.0836240127244528,NA,NA
"ENSMUSG00000105242",0,0,0,NA,NA
"ENSMUSG00000105243",0,0,0,NA,NA
"ENSMUSG00000105244",0,0,0,NA,NA
"ENSMUSG00000105245",1.41855563996444,1.03136282360158,2.44991846356603,NA,NA
"ENSMUSG00000105246",0,0,0,NA,NA
"ENSMUSG00000105247",0,0,0,NA,NA
"ENSMUSG00000105248",0,0,0,NA,NA
"ENSMUSG00000105249",0,0,0,NA,NA
"ENSMUSG00000105250",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000105251",0,0,0,NA,NA
"ENSMUSG00000105252",0,0,0,NA,NA
"ENSMUSG00000105253",0,0,0,NA,NA
"ENSMUSG00000105254",0,0,0,NA,NA
"ENSMUSG00000105255",0,0,0,NA,NA
"ENSMUSG00000105256",0,0,0,NA,NA
"ENSMUSG00000105257",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105258",0.0579002302026302,0,0.0579002302026302,NA,NA
"ENSMUSG00000105259",0,0,0,NA,NA
"ENSMUSG00000105260",0,0,0,NA,NA
"ENSMUSG00000105261",0,0,0,NA,NA
"ENSMUSG00000105262",0,0,0,NA,NA
"ENSMUSG00000105263",0,0,0,NA,NA
"ENSMUSG00000105264",0,0,0,NA,NA
"ENSMUSG00000105265",2.51866001381442,2.31359768537653,4.83225769919094,"Sox2ot","SOX2 overlapping transcript (non-protein coding)"
"ENSMUSG00000105266",0,0,0,NA,NA
"ENSMUSG00000105267",0,0,0,NA,NA
"ENSMUSG00000105269",0,0,0,NA,NA
"ENSMUSG00000105270",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105271",0.0579002302026302,0,0.0579002302026302,NA,NA
"ENSMUSG00000105272",0.0868503453039454,0.167248025448906,0.254098370752851,NA,NA
"ENSMUSG00000105273",0,0,0,NA,NA
"ENSMUSG00000105274",0,0,0,"1700048F04Rik","RIKEN cDNA 1700048F04 gene"
"ENSMUSG00000105275",0,0,0,NA,NA
"ENSMUSG00000105277",0,0,0,NA,NA
"ENSMUSG00000105278",0,0,0,NA,NA
"ENSMUSG00000105279",0,0.0278746709081509,0.0278746709081509,"Gm6260","predicted gene 6260"
"ENSMUSG00000105280",0,0,0,NA,NA
"ENSMUSG00000105281",0,0,0,NA,NA
"ENSMUSG00000105282",0,0,0,NA,NA
"ENSMUSG00000105283",0,0,0,NA,NA
"ENSMUSG00000105284",0,0,0,NA,NA
"ENSMUSG00000105285",0,0,0,NA,NA
"ENSMUSG00000105286",0,0.0836240127244528,0.0836240127244528,NA,NA
"ENSMUSG00000105287",0,0,0,NA,NA
"ENSMUSG00000105288",0,0,0,NA,NA
"ENSMUSG00000105289",0,0,0,NA,NA
"ENSMUSG00000105290",0,0,0,NA,NA
"ENSMUSG00000105291",0,0,0,NA,NA
"ENSMUSG00000105292",0,0,0,NA,NA
"ENSMUSG00000105293",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105294",0,0,0,NA,NA
"ENSMUSG00000105295",0,0,0,NA,NA
"ENSMUSG00000105296",0,0,0,NA,NA
"ENSMUSG00000105297",0,0,0,NA,NA
"ENSMUSG00000105298",0.0289501151013151,0.0278746709081509,0.0568247860094661,NA,NA
"ENSMUSG00000105299",0,0,0,"Gm33847","predicted gene, 33847"
"ENSMUSG00000105300",0,0,0,NA,NA
"ENSMUSG00000105301",0,0,0,NA,NA
"ENSMUSG00000105302",0,0.0557493418163019,0.0557493418163019,NA,NA
"ENSMUSG00000105303",0,0,0,NA,NA
"ENSMUSG00000105304",0.11580046040526,0.0278746709081509,0.143675131313411,NA,NA
"ENSMUSG00000105305",0.0579002302026302,0.0278746709081509,0.0857749011107812,NA,NA
"ENSMUSG00000105306",0,0,0,NA,NA
"ENSMUSG00000105307",0,0,0,NA,NA
"ENSMUSG00000105308",0,0,0,"4930572K03Rik","RIKEN cDNA 4930572K03 gene"
"ENSMUSG00000105309",0,0,0,NA,NA
"ENSMUSG00000105310",0,0,0,NA,NA
"ENSMUSG00000105311",0,0,0,NA,NA
"ENSMUSG00000105312",0,0,0,NA,NA
"ENSMUSG00000105313",0,0,0,NA,NA
"ENSMUSG00000105314",0,0,0,NA,NA
"ENSMUSG00000105315",0,0,0,NA,NA
"ENSMUSG00000105316",0,0,0,NA,NA
"ENSMUSG00000105317",0,0,0,NA,NA
"ENSMUSG00000105318",0,0,0,NA,NA
"ENSMUSG00000105319",0,0,0,NA,NA
"ENSMUSG00000105320",0,0,0,NA,NA
"ENSMUSG00000105321",0,0,0,NA,NA
"ENSMUSG00000105322",0,0.0557493418163019,0.0557493418163019,NA,NA
"ENSMUSG00000105323",0,0,0,NA,NA
"ENSMUSG00000105324",0,0,0,NA,NA
"ENSMUSG00000105325",0,0,0,NA,NA
"ENSMUSG00000105326",0,0,0,NA,NA
"ENSMUSG00000105327",0,0,0,NA,NA
"ENSMUSG00000105328",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000105329",0,0,0,"Mir7215","microRNA 7215"
"ENSMUSG00000105330",0,0,0,"Mir669a-6","microRNA 669a-6"
"ENSMUSG00000105331",0,0,0,NA,NA
"ENSMUSG00000105332",0,0,0,NA,NA
"ENSMUSG00000105333",0,0,0,"Mir684-2","microRNA 684-2"
"ENSMUSG00000105334",0,0,0,NA,NA
"ENSMUSG00000105335",0.173700690607891,0.111498683632604,0.285199374240494,NA,NA
"ENSMUSG00000105336",0,0,0,NA,NA
"ENSMUSG00000105337",0,0,0,NA,NA
"ENSMUSG00000105338",0,0,0,NA,NA
"ENSMUSG00000105339",0,0,0,NA,NA
"ENSMUSG00000105340",0.260551035911836,0.445994734530415,0.706545770442251,"Mapkapk5","MAP kinase-activated protein kinase 5"
